video_id,title,description,published_at,channel_id,channel_title,category_id,category_name,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count
t94sxex88bQ,NEW! Taarak Mehta Ka Ooltah Chashmah | Ep 4170 | 22 Aug 2024 | Teaser,"Click here to subscribe to SAB: https://www.youtube.com/channel/UC6-F5tO8uklgE9Zy8IvbdFw?sub_confirmation=1

Episode 4170: Abdul Ki Waapsi
--------------------------------------------------------
Everyone is expecting Inspector Pandey to find Abdul and bring him back. However, Pandey Ji is coming back empty-handed and Abdul is nowhere to be found. Will he return?

Show Name – Taarak Mehta Ka Ooltah Chashmah
Star Cast –  Dilip Joshi, Disha Vakani, Amit Bhatt, Nitish Bhaluni
Episodes No - Ep 4170 | 22 Aug 2024
Produced By - Asit Kumar Modi

#TaarakMehtaKaOoltahChashmah #तारकमेहताकाउल्टाचश्मा #sab #Latest #New #TaarakMehtaKaOoltahChashmah2024 #tmkocfunnyepisodes #hindicomedy #comedyvideo #16yearsoftmkoc  #4000episodes

About the show: 
----------------------------------------------------------------------
Taarak Mehta Ka Ooltah Chashmah is a SAB Comedy Show inspired by the famous humorous column, Duniya Ne Undha Chashmah written by the eminent Gujarati writer, Mr. Tarak Mehta. This show revolves around the Gada family which consists of businessman, Jethalal Champaklal Gada, Jethalal's wife, Daya & their naughty son, Tipendra Gada living in Gokuldham Co-operative Society, and covers topical issues that are socially relevant. This hilarious show will surely tickle your funny bone.

Click here to watch the episode of Taarak Mehta Ka Ooltah Chashmah :
https://www.sonyliv.com/shows/taarak-mehta-ka-ooltah-chashmah-1000287057

NEW! Taarak Mehta Ka Ooltah Chashmah | Ep 4170 | 22 Aug 2024 | Teaser",2024-08-22T15:30:17Z,UC6-F5tO8uklgE9Zy8IvbdFw,Sony SAB,24,NEW! Taarak Mehta Ka Ooltah Chashmah | Ep 4170 | 22 Aug 2024 | Teaser,"['Nitish Bhaluni', 'तारक मेहता', 'Ooltah Chashmah', 'sab tv channel', 'taarak mehta latest episodes', 'taarak mehta ka ooltah chashmah', 'hindi comedy show', 'sab tv funny show', 'taarak new episode', 'ulta chashma', 'tarak mehta ka ultah chashma', 'taarak mehta episode', 'tmkoc todays episode', 'taark mehta new episodes', 'tmkoc teaser today', 'tmkoc new taarak mehta', 'dilip joshi', 'dilip joshi jethalal', 'tmkoc funny episode', 'tmkoc', 'tmkoc episode 4170', 'taarak mehta ka ooltah chashma teaser episode 4170']",PT10M37S,hd,false,1457528,27672,0,0,900
bcTxmJEZO2s,LIVING IN ROOM FOR 24 HOURS | Rimorav Vlogs,Watch LIVING IN ROOM FOR 24 HOURS,2024-08-21T13:00:54Z,UCaqULAbiq-6ZRlKmx0Uv_Cw,Rimorav Vlogs,24,LIVING IN ROOM FOR 24 HOURS | Rimorav Vlogs,"['rimorav', 'rimorav vlogs', 'LIVING IN ROOM FOR 24 HOURS', 'LIVING IN BATHROOM', 'rishi dev', 'ri vlogs']",PT17M53S,hd,false,485622,0,0,0,828
Rr1QVWB8ZRg,iQOO Z9s & iQOO Z9s Pro Unboxing & First Look ⚡ Beauty & The Beast 💪,"Doston aaj ke video me hum unbox kar rahe hain iQOO Z9s & iQOO Z9s Pro. Ye smartphones aata hain all new and powerful MediaTek Dimensity 7300 and Snapdragon 7 Gen 3, 120Hz Curved AMOLED Screen, 50MP Camera ke sath to aap ye video ant tak dekhiye aur video ko like and share karna na bhoole. Do watch this video till the end to know everything about it and don’t forget to like and subscribe. 

#Collab #iQOOZ9sUnboxing #iQOOZ9s #iQOOZ9sPro #iQOOZ9sSeries #FullyLoadedForMegaTaskers #TrakinTech 

Check Out iQOO Z9s Series : 
iQOO Z9s: https://TrakinTech.oia.link/iQOOZ9s-EStore    
iQOO Z9s Pro:https://TrakinTech.oia.link/iQOOZ9sPro-EStore 

Amazon Link
TWS: https://TrakinTech.oia.bio/iQOOTWS1e-Amazon  
iQOO Z9s Series: https://TrakinTech.oia.bio/iQOOZ9sSeries-Amazon

iQOO Z9s Series Camera Samples : https://bit.ly/3AunmZz

**The Device shown in the video has been provided by respective brand. However, opinion mentioned in this video is completely personal and based on my usage only.**

Join Our Official TrakinTech Discord : https://bit.ly/TrakinTechDiscord
Official TrakinTech Telegram Channel - https://telegram.me/officialtrakintech
For enquires or product promotions get in touch with us on Youtube@trak.in
***************************************************************

""Safar - The 10 Million Rap""
Streaming On All Platforms Listen or Set Your Callertune Enjoy & Stay Connected With Us !

♫ 𝐉𝐢𝐨 𝐒𝐚𝐚𝐯𝐧 - https://bit.ly/3iWUfm4
♫ 𝐆𝐚𝐚𝐧𝐚 - https://bit.ly/2YHUdaY
♫ 𝐀𝐩𝐩𝐥𝐞 𝐌𝐮𝐬𝐢𝐜 - https://apple.co/3mQfwPy
♫ 𝐒𝐩𝐨𝐭𝐢𝐟𝐲 - https://spoti.fi/3oY1bmA
♫ 𝐘𝐨𝐮𝐭𝐮𝐛𝐞 𝐌𝐮𝐬𝐢𝐜 - https://bit.ly/3Ax2yuF
♫ 𝐀𝐦𝐚𝐳𝐨𝐧 𝐌𝐮𝐬𝐢𝐜 - https://amzn.to/3veYSgk

आपको अगर कोई सवाल है तोह जरूर कमैंट्स में हमें बताईये - अगर वीडियो अच्छा लगा तोह लिखे और सब्सक्राइब जरूर कीजियेगा 
****************************************************************

Video Highlights
***************************************************************
00:00 Introduction
00:58 iQOO Z9s Series Unboxing
01:47 iQOO Z9s Series Design
02:27 iQOO Z9s Series Weight
03:10 iQOO Z9s Series Ports & Buttons
03:51 iQOO Z9s Series Build Quality
04:23 iQOO Z9s Series Display
04:50 iQOO Z9s Series Multimedia
05:07 iQOO Z9s Series Specifications
05:34 iQOO Z9s Series Gaming
05:58 iQOO Z9s Series OS UI
07:27 iQOO Z9s Series Sensors
07:33 iQOO Z9s Series Connectivity
08:06 iQOO Z9s Series Camera
09:40 iQOO Z9s Series AI Features

Social Media Handles
*****************************************************************
Follow us on:
Web: http://trak.in
Telegram : https://t.me/officialtrakintech
Instagram: http://instagram.com/trakintech
Twitter: http://www.twitter.com/trakintech
Twitter personal: http://www.twitter.com/8ap
Facebook: http://www.facebook.com/TrakinTech
English Trakin Tech Youtube Channel - http://www.youtube.com/TrakinTechEnglish
******************************************************************",2024-08-21T07:00:23Z,UCEPL07qzVsOcHd3sMUws65g,Trakin Tech,28,iQOO Z9s & iQOO Z9s Pro Unboxing & First Look ⚡ Beauty & The Beast 💪,"['iqoo z9s pro', 'iqoo z9s', 'iqoo z9s pro 5g', 'iqoo z9s 5g', 'iqoo z9s pro price in india', 'iqoo z9s review', 'iqoo z9s pro unboxing', 'iqoo z9s pro price', 'iqoo z9s unboxing', 'iqoo z9s price', 'iqoo z9s vs iqoo z9s pro', 'iqoo z9s series', 'iqoo z9s pro review', 'iqoo z9s price in india', 'iqoo z9s 5g price', 'iqoo z9s camera test', 'z9s pro iqoo', 'iqoo z9s pro vs iqoo z9s', 'iqoo z9s pro vs', 'iqoo z9s pro specs', 'iqoo z9s trakintech', 'iqoo z9s pro trakintech', 'best phone under 20k', 'best phone under 25k']",PT11M8S,hd,true,648262,35476,0,0,1503
b0dolTeSlhU,ସୁନୟନା | SUNAYANA | Full Episode 163 | Odia Mega Serial on Sidharth TV @7.30PM,"SIDHARTH TV ଏବେ ସମସ୍ତ DTH ଏବଂ Cabel ରେ ଉପଲବ୍ଧ : 
DTH Details:
Dish TV -1311,Tata Play -1757, Airtel -600,
Sun Direct -657, D2H -1715.
Also watch other 3 channels of SIDHARTH on DTH :
Sidharth Bhakti : Dish -1395, Airtel -616, Sun Direct -491
                              Tata Play -1796, D2H -1395
Sidharth Gold : Dish TV -1333, Airtel-602
                            Sun Direct-658,D2H-1333
Jay Jagannath : Dish-1397,Sun Direct-490
                            Airtel - 615 , D2H-1397

SUBSCRIBE for Mega Serial, Reality Shows every day:  
YouTube : http://www.youtube.com/c/SidharthTV
Instagram : https://www.instagram.com/sidharthtvofficial/
Facebook : https://www.facebook.com/SidharthTVofficial/
Twitter : https://twitter.com/sidharth_tv

Subscribe our other Television Channels :
Sidharth Bhakti : https://bit.ly/3ybqxAJ
Sidharth Gold : https://bit.ly/3a1P4Ac 
Jay Jagannath : https://bit.ly/3aa1lTa

#sidharthtv #namitaagrawal #jayjagannathtv #sidharthbhakti #sidharthgold #sidharthmusic #sitaramagrawal",2024-08-22T14:00:41Z,UCbBWncD3X_dfXwxmj4KwJnA,Sidharrth TV,24,ସୁନୟନା | SUNAYANA | Full Episode 163 | Odia Mega Serial on Sidharth TV @7.30PM,"['sidharth tv', 'sidharthtv', 'sidharth tv channel', 'sidharth odia tv channel', 'sidharthtv odia', 'siddharth tv', 'sidharth tv mega serial', 'sidharrth tv', 'Sunanyana New Mega Serial', 'Sunayana Serial', 'Sindura Nuhen Khela Ghara Mega Serial', 'Maya O Mamata Mega Serial', 'Kedara Gouri Mega Serial', 'namita agrawal', 'sitaram agrawal', 'Sidharth Tv New Serial', 'odia serial', 'odia mega serial', 'sunayana ep 163']",PT22M30S,hd,false,408410,6384,0,0,61
St-RihmFS6Y,మా ఇంటి వరలక్ష్మి వ్రతం || Haritha Jackie || Haritha Jackie Vlogs || Strikers,"#HarithaJackie #varalakshmipooja #varalakshmivratham #varalakshmivratham2024  #HarithaJackieVlogs #Strikers

మా ఇంటి వరలక్ష్మి వ్రతం || Haritha Jackie || Haritha Jackie Vlogs || Strikers

Sri Balaji Caterers :

Anand: 7013079269
Swapna: 9059219499 
Address: Plot no 204, Nagarjuna Colony, Hasthinapuram, Hyderabad - 500070.

This video is Produced by #Strikers​​​​​

Follow Me Here :
Instagram : https://www.instagram.com/harithajackie/
------------------------------
For Branding and Collaborations:

Mail us @ sandeep@strikersdigital.com

LinkedIn - https://www.linkedin.com/in/sandeep-miryala-0a348686

Call us @ 9553191194",2024-08-20T13:31:53Z,UCGLiE4bZSUnly-R-Ij1MiYQ,Haritha Jackie,24,మా ఇంటి వరలక్ష్మి వ్రతం || Haritha Jackie || Haritha Jackie Vlogs || Strikers,"['Haritha Jackie', 'haritha jackie Channel', 'haritha jackie YouTube Channel', 'haritha jackie family', 'haritha jackie Vlogs', 'haritha jackie Videos', 'haritha jackie latest videos', 'haritha latest video', 'haritha jackie mother', 'Haritha Jackie daughter', 'actress Haritha Jackie', 'Mother birthday celebrations']",PT57M58S,hd,false,903009,12120,0,0,597
2qq5fmo54SE,Tikki Chole Recipe | Crispy Aloo Tikki Chaat | कुरकुरी चोले टिक्की | Chef Sanjyot Keer,"Full written recipe of Tikki Chole
Prep time: 20-25 mins (8-10 hrs soaking)
Cooking time: 1 hour 
Serves: 4-5 people
Chole
Ingredients:
CHICKPEA | काबुली चने 250 GRAMS
SALT | नमक TO TASTE
BLACK CARDAMOM | बड़ी इलायची 1 NO. 
BAY LEAF | तेज पत्ता 2 NOS. 
CLOVES | लौंग 4-5 NOS. 
BAKING SODA | बेकिंग सोडा A LARGE PINCH
WATER | पानी AS REQUIRED (1 INCH ABOVE CHICKPEAS)
GREEN CHILLI | हरी मिर्च 2 NOS. 
GINGER | अदरक 2 INCH
SALT | नमक A PINCH
GHEE | घी 2 TBSP
CUMIN SEEDS | जीरा A LARGE PINCH
ASAFOETIDA | हींग 1/4 TSP
SALT | नमक TO TASTE
BLACK SALT | काला नमक 1 TSP
SPICY RED CHILLI POWDER | तीखी लाल मिर्च पाउडर 2 TSP
YELLOW CHILLI POWDER | पीली मिर्च का पाउडर 2 TSP
CORIANDER POWDER | धनिया पाउडर 1 TBSP
GARAM MASALA | गरम मसाला 1 TSP
TAMARIND | इमली LEMON SIZED BALL (SOAKED)
GINGER | अदरक 1 INCH (JULIENNE)
ROASTED KASURI METHI POWDER | भुनी कसूरी मेथी का पाउडर A LARGE PINCH 
FRESH CORIANDER | हरा धनिया A HANDFUL (CHOPPED)
 Method:
Wash the chickpeas & soak then in water overnight or for 8-10 hours.
Discard the water & add the soaked chickpeas into a pressure cooker along with salt, whole spices, baking soda & water. 
Pressure cooker the chickpeas over high flame for the first whistle then cook for 4-5 more whistles over medium flame. 
Switch off the flame & let the cooker depressurize naturally. 
Make the ginger chilli paste by pounding them using a mortar pestle or a small mixer grinder. 
Set a kadhai over high flame, add the ghee & let it get hot. 
Further add cumin seeds, asafoetida & the paste, stir well & cook over high flame for a minute. 
Add the cooked chickpeas followed by all the powdered spices & tamarind water, stir well & cook over high flame for 7-8 minutes.
Mash a few chickpeas while stirring, this will help the chole to thicken up, the final consistency should be semi-thick but pourable. 
Lastly taste & adjust salt if required & add ginger, kasuri methi & fresh coriander, stir well. 
Your delicious chole are ready. 

Aloo Tikki
Ingredients:
POTATO | आलू 7-8 NOS. (BOILED)
SALT | नमक TO TASTE
CORN FLOUR | कॉर्न फ्लोर 3-4 TBSP
CORN FLOUR | कॉर्न फ्लोर AS REQUIRED 
GHEE | घी 3 TBSP
Method:
Grate & add the boiled potatoes in a large bowl then add salt & gradually add corn flour.
For the perfect tikki make sure you are using pahadi / indori / chipsona variety of potatoes or else the tikkis won’t turn out to be crispy. 
Mix well to combine & form a potato dough, the quantity of corn flour might vary depending on the quality of the potatoes, the mixture should not not be sticky it should just bind well. 
Take a small portion from the mixture of about 80-90 grams & from it into a roundel, then slightly press it to form a thick tikki then dust a few pinches of corn flour on it to coat it slightly, shape all the tikkis similarly. 
Set a large, flat pan over high flame & add ghee, let the ghee get moderately hot. 
Place the tikkis & fry them over medium flame until they turn light golden brown from both the sides. 
Then using a potato masher, mash the tikkis to form thick discs then fry the tikkis over medium low flame until they turn golden brown & crisp from both the sides. 
Your super crispy aloo tikkis are ready. 

Green chutney
Ingredients:
MINT | पुदीना 1 CUP
FRESH CORIANDER | हरा धनिया 1 CUP
GINGER | अदरक 1 INCH
GREEN 
CHILLI | हरी मिर्च 2 NOS. 
SALT | नमक TO TASTE
DRY MANGO POWDER | आमचूर पाउडर 1 TBSP
BLACK SALT | काला नमक ½ TSP
CUMIN POWDER | जीरा पाउडर ½ TSP
ICE CUBE | बर्फ 
WATER | पानी AS REQUIRED 
Method:
In a mixer jar add all the ingredients of the chutney & grind it into a fine paste, your green chutney is ready.
Amchur Chutney
Ingredients:
DRY MANGO POWDER | आमचूर पाउडर 75 GRAMS
WATER | पानी 750 ML (ADDED GRADUALLY)
JAGGERY | गुड़ 500 GRAMS
SALT | नमक TO TASTE
BLACK SALT | काला नमक 1 TSP
ROASTED CUMIN POWDER | भुने जीरे का पाउडर 1 TBSP
GINGER POWDER | सोंठ 1 TSP
BLACK PEPPER POWDER | काली मिर्च का पाउडर ¼ TSP
FENNEL POWDER | सौंफ का पाउडर ¼ TSP
KASHMIRI RED CHILLI POWDER | कश्मीरी लाल मिर्च पाउडर 1 TBSP
Method:
In a stock pot add the dry mango powder & gradually add the water while mixing it continuously to form a lump free mixture. 
Then add all the remaining ingredients & switch on the flame.
Stir well & cook over high flame until the jaggery melts & bring the chutney to a boil. 
Further lower the flame to medium & let it simmer for 15 mins.
Switch off the flame & let it cool down completely.
Amchur ki chutney is ready, you can store it in the fridge for a few months & freeze it to store it for a year.

#YFL #SanjyotKeer #tikkichole

The Music I use in All my videos - https://bit.ly/3CdPbSc
(Best for independent creators)

Follow us on all platforms: 
Facebook - https://bit.ly/3o6alLt
Instagram - https://bit.ly/2RFkL8z

Follow my personal handles here: (Chef Sanjyot Keer) 
Facebook - https://bit.ly/3tpjqQA​​​​​​​​​
Instagram - https://bit.ly/3o0FZK8
Twitter  -  https://bit.ly/33qQpJN

Intro 0:00
Green Chutney 1:27
Amchur Chutney 2:41
Chole 6:20
Tikki 9:49
Plating 14:44
Outro 16:02",2024-08-21T15:13:09Z,UCe2JAC5FUfbxLCfAvBWmNJA,Your Food Lab,22,Tikki Chole Recipe | Crispy Aloo Tikki Chaat | कुरकुरी चोले टिक्की | Chef Sanjyot Keer,"['Recipes', 'Comfort food', 'Street food', 'Indiancuisine']",PT17M2S,hd,false,297323,9381,0,0,494
kmEtF08EdQQ,Rakesh Barot | રાકેશ બારોટ | Reshma Thakor | રેશ્મા ઠાકોર | સોના રૂપનિ ભમ્મર વેલ | ગુજરાતી ગીત 2024,"સાંભળો રાકેશ બારોટ અને રેશ્મા ઠાકોરનું નવું  ગીત સોના રૂપાણી ભમ્મર વહેલ ફક્ત @SaregamaGujarati પર

Listen to Rakesh Barot and Reshma Thakor's new happy song ""Sona Roopani Bhammar Vehl"" only on @SaregamaGujarati 

Credits:
Singer: Rakesh Barot, Reshma Thakor 
Producer: Red Velvet Cinema 
Artist: Rakesh Barot, Sweat  sen , Divya Rajani ,kirtiy kashiya 
Concept: Savya Bhati , Bhavesh Gorsiya
Director: Bhavesh Gorasiya
Creative Head: Dhyey Films & Team
Technical Support: Jenish Talaviya
Production Manager: Ramesh Halol 
Lyrics: Chandu Raval
Music: Rakesh Barot, Mehul Barot
Dop: Anu Patel ( viral )
choreographer Dipak turi 
Editor: Anu Patel ( viral )
Makeup & Hair : chirag parmar, mandakini                            
Rakesh Barot Costume: Manisha R Barot
Recoding: Dhoon Digital Recoding Studio Adalaj
lokeshan Richiya gaam ( Halol )

Lyrics:
હે હાવ હોના ની હે એવી રૂપા ની
હે હાવ હોના રે રૂપા ની ભમ્મર વેલ
વેલડીએ ઘમકે છે જેણી ગુગર માણા રાજ
હે જોડો પરણિયા જોડો ભમ્મર વેલ
કોનુંડો આયો ને મૈયર જાવું માણા રાજ
હે ચાર પાંચ દાડા થી મને એ બધી ખબર છે
તારા રે પિયર સોમે તારી રે નજર છે
હે લોમી લોમી છે હે ઘણી છેટી
હે લોમી લોમી છે તારા મૈયરયા ની વાટ
ઘૂઘરા રે ધમકાવી વેલડું છોડું માણા રાજ
હે કોનુંડો આયો ને મૈયર જાવું માણા રાજ
હે વ્હલી મારી મૈયર જઇ ને તમે મોરે થઇ રમજો
મોરે થઈને રમશો તો અમને બહુ ગમશો
ઓ ભવો ભવ ભરથાર થઇ ને મળજો
તમારા પહેલા પિયુ મોત મને આવજો
ઓ પિયુ તમે બોલો વાત મા તહેવારે
નથી રોકી જતી પિયર જાત મને તહેવારે
હે હું ચંપો ને (૩) તમે છો મારી કેળ
કોનુંડો રમી ને રાજી રેજો મારા રાજ
કોનુંડો આયો ને મૈયર જાવું માણા  રાજ
હો આયો કોનુંડો પિયુ હૈયે હરખ છે હેંડો અવે મોડું રે થાય છે
હો તારું પિયર ને ગોડી મારું છે સાસરું
ચિંતા ના કરો વેલડું જશે રે પોચડું
હે મારી ગોથેનો ભેગી રે થઇ છે વટિયો મારી જોઈ બેઠી છે
હે ઉગિયો ઉગિયો રે (2)
હે ઉગિયો ઉગિયો રે, સોમે પિયેરે પ્રારભત
દાડો આથમતા પહોંચી જાસુ રે મારા રાજ
હે આવે કોનુંડો રમી રાજી થશુ મારા રાજ
હે આવે કોનુંડો રમી રાજી રેજો મારા રાજ 

#rakeshbarot 
#reshmathakor 
#saregamagujarati 
#gujaratisongs   
#gujaratilovesong  
#gujarati 
#ગુજરાતીગીત
#ગુજરાતીગીત2024

Learn to sing in Sur with AI Powered Personal Music Teacher- Padhanisa by Saregama. Download Padhanisa App now; https://sarega.ma/padhanisa   

Sleep by Saregama Carvaan, Pre-loaded with soothing sounds that help body and mind to relax. To buy, click here https://s.sarega.ma/sleep

Buy Carvaan Mobile - Feature phone with 1500 Pre-loaded songs: http://sarega.ma/ycmbuy 

Label- Saregama India Limited, A RPSG Group Company


For more videos log on & subscribe to our channel :
http://www.youtube.com/saregamagujarati

Follow us on -
Facebook: http://www.facebook.com/Saregama
Twitter: https://twitter.com/saregamaglobal",2024-08-20T05:30:08Z,UCvrD1eyGgo8O9JcTraCvYBg,Saregama Gujarati,10,Rakesh Barot | રાકેશ બારોટ | Reshma Thakor | રેશ્મા ઠાકોર | સોના રૂપનિ ભમ્મર વેલ | ગુજરાતી ગીત 2024,"['rakesh barot', 'navo gujarati geet', 'Reshma Thakor', 'રાકેશ બારોટ', 'રેશ્મા ઠાકોર', 'Sona Roopani Bhammar Vehl', 'સોના રૂપનિ ભમ્મર વેલ', 'ગુજરાતી ગીત 2024', 'gujarati happy song 2024', 'rakesh barot new song', 'reshma thakor new song', 'rakesh barot na song', 'રાકેશ બારોટ ના ગીત', 'રાકેશ બારોટ ના નવા ગીત', 'rakesh barot live program', 'હે ઉગિયો ઉગિયો રે', 'હે હાવ હોના રે રૂપા ની ભમ્મર વેલ', 'rakesh aur reshma ke geet', 'reshma thakor na geet', 'navo gujarati geet 2024']",PT6M45S,hd,false,584600,18603,0,0,700
EBNV2UgL1ho,Youtube Creators Meet எங்களை அன்புடன் வரவேற்கிறது❤️🔥 | Unseen |,#irfansview #paridhabangal #madangowri #ramjaanu #vjsiddhuvlogs,2024-08-20T12:30:07Z,UChL9x-Q75LCuYHIFRDT_T1A,Irfan's View - 2,22,Youtube Creators Meet எங்களை அன்புடன் வரவேற்கிறது❤️🔥 | Unseen |,[],PT9M59S,hd,false,539309,21928,0,0,354
FtDv-L1stdo,Akshay Kumar x Harsh Gujral | Roast Standup Comedy,Witness this amazing banter between The Khiladi of all time and Anari. I have never thought I would get a chance to share the stage with Akshay Sir this is a dream come true moment. So enjoy and do watch this super fun movie #khelkhelmeiWitness.,2024-08-17T14:23:34Z,UCGmhWgV9bmslB0Levatl6qA,Harsh gujral,23,Akshay Kumar x Harsh Gujral | Roast Standup Comedy,"['#comedy', '#Standupcomedy', '#anubhavsinghbassi', '#bassi', '#beabassi', '#jokes', '#bestcomedy', '#beststandupcomedy', '#lateststandupcomedy', '#funnyvideos', '#joke', '#zakirkhan', '#zakir', '#upmanyu', 'Harsh gujral', 'Bangkok', 'Thialand', 'Family trip', 'VLogs', '#katrinakaif', '#datingapp', '#Tinder', '#GenZ', '#crowdwork', '#50shadesofgrey', '#roast', '#prettygoodroastshow', '#Akshaykumar']",PT20M32S,hd,false,7759771,313440,0,0,12376
yTTlRzd4dj0,Deepak Wadhwa Trader Options Trading Podcast with Abhishek Kar @DeepakWadhwa.OFFICIAL,"Deepak Wadhwa Trader Options Trading Podcast with Abhishek Kar
Deepak Wadhwa is a well known options trader who has featured in Josh talks and talks extensively about stock market behaviour,has given several interviews on how to be a pro trader and also runs a series called deeptalks. His podcasts help not just to find right market directions but also how to make money using mutual funds,how beginners should invest and a lot more.
-
Time Stamps
- *00:00 - Introduction*
- *00:15 - A Trader Earns All Day but Loses Everything to the Market in the End*
- *01:11 - How to Avoid Broker Glitches and Market Dynamics*
- *05:37 - The Story of the GYM Trader*
- *07:36 - Market Reaches All-Time Highs, So Why Isn't Our Portfolio Growing?*
- *11:36 - Should You Invest in Penny Stocks or Avoid Them?*
- *14:22 - How to Identify High-Growth Stocks*
- *16:35 - Steps to Follow to Become the Next Rakesh Jhunjhunwala*
- *20:42 - Is Market Manipulation Real? Precautions to Stay Safe*
- *26:00 - Who Should Engage in Intraday Trading?*
- *35:06 - Investing in Forex and Cryptocurrency*
- *38:25 - Conclusion and Thank You*
-
Open an account to get access to FREE session
https://upstox.com/open-account/?f=8J9Y
-
👇Premium Courses and Newsletter👇
https://rigi.club/gawsBpxyAJNz
(Use discount code YT15 to get 15% OFF)
You can also visit www.abhishekkar.in for same.
Click here to subscribe to my YouTube channel: https://bit.ly/3ezeQdG

SUBSCRIBE TO AKTALKS channel : https://www.youtube.com/channel/UCYdGwhj5wSS7tkQx_g3j62w
—

👉FREE MARKET VIEW : https://telegram.me/abhishekkarofficial
🐤TWITTER : https://twitter.com/Abhishekkar_
😎INSTAGRAM : https://www.instagram.com/abhishekkarofficial/?hl=en
⏹FACEBOOK : https://www.facebook.com/abhishekkarofficial
—
🤩Top video series to watch:
😲SCAM : https://youtube.com/playlist?list=PLyEvUpwXRAdP3HryhpDWAFAdmlu2z8-hX
🤘INSPIRATIONAL TRADERS : https://youtube.com/playlist?list=PLyEvUpwXRAdPUT7VpaVblOxAVxAdGwmWU
—
😉About:
Abhishek Kar is an investor cum trader with a decade’s experience in the stock market. He is a TedX speaker and has been a keynote speaker at various university events. With this channel he tries to educate retail about stock markets,derivatives and also helps beginners to learn various concepts of finance ranging from fundamental analysis,options trading,futures trading to technical analysis and even live trading.
—
Disclaimer : All the videos made on this channel are for educational purpose. Investing and trading in stock markets is a risky business,hence please do your own research or consult your financial advisor before investing .Abhishek Kar doesnt give any tips or calls,simply expresses views for educational purpose.
-
LIKE SHARE SUBSCRIBE
-",2024-08-21T10:47:15Z,UCcanCrgSWVYW7ZFNKQZso0g,Abhishek Kar,27,Deepak Wadhwa Trader Options Trading Podcast with Abhishek Kar @DeepakWadhwa.OFFICIAL,"['abhishek kar', 'live trading', 'intraday trading', 'intraday trading live', 'intraday stocks for tomorrow', 'stock market live', 'how to pick stocks for intraday trading', 'trading for beginners', 'stock trading for beginners india', 'equity market', 'price action trading strategies', 'abhishek kar roast', 'abhishek kar exposed', 'abhishek kar p&l', 'deepak wadhwa exposed', 'deepak wadhwa interview']",PT39M18S,hd,false,299119,12161,0,0,1213
I6grMqH-WP0,Raksha Bandhan Par Diya Didi Ko Biggest Surprise Gift 🎁,"Fb page pe bhi Aa jao guys 😍
https://www.facebook.com/mrmrschoudhary

Insta Channel Par Bhi Join Ho Jao Sab 😍
https://ig.me/j/AbbsXZEJa9NNmJ2b/

Vivek - https://www.youtube.com/@vivekchoudhary6259
Raja - https://www.youtube.com/@rajachoudharyy
Khushi -https://www.youtube.com/@khushichoudhary4224 

Brand collabration- Vivekarya.va@gmail.com ,
 
#khushipunjaban #vivekchoudhary #rajachoudhary",2024-08-20T08:12:09Z,UCQypnkDmsoAQaIPaycP28Xw,Mr & Mrs Choudhary,22,Raksha Bandhan Par Diya Didi Ko Biggest Surprise Gift 🎁,"['mr and mrs choudhary vlogs', 'couple vlogging', 'couple vlogs', 'khushi punjaban', 'punjabi vloggers', 'choudhary family', 'raja choudhary vlogs', 'vlogs', 'family vlogging', 'family trip', 'Jaise Ko Taisa | Tit For Tat 🙏🏼', 'vivek choudhary', 'khushi choudhary vlogs', 'haters']",PT15M48S,hd,false,621179,25303,0,0,523
ndAQfTzlVjc,7 Days Stranded In A Cave,"I didn’t think surviving in a cave would be that challenging
Check out Swarms!  It’s the coolest collectible ever with over 100 different Swarms to collect! It’s a mind-blowingly fun experiment - just mix, shake and reveal your micro beast! Swarms available now. 


New Merch - https://mrbeast.store

Check out Viewstats! - https://www.viewstats.com/

SUBSCRIBE OR I TAKE YOUR DOG
╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

For any questions or inquiries regarding this video, please reach out to chucky@mrbeastbusiness.com

Music Provided by https://www.extrememusic.com

----------------------------------------------------------------
follow all of these or i will kick you
• Facebook - https://www.facebook.com/MrBeast6000/
• Twitter - https://twitter.com/MrBeast
•  Instagram - https://www.instagram.com/mrbeast
•  Im Hiring! - https://www.mrbeastjobs.com/
--------------------------------------------------------------------",2024-08-17T16:00:00Z,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,24,7 Days Stranded In A Cave,[],PT17M59S,hd,true,84545955,3454875,0,0,59888
